"feature_id","gene_id","transcript_id","mean_norm_WT","mean_norm_mutant","a.value","m.value_TCC_raw","log2FC_mut_vs_WT","p.value","q.value","rank","estimatedDEG","direction","abs_log2FC_gt1"
"Os02g0743200","Os02g0743200","Os02t0743200-01",69.3438036675442,24.6627153239777,5.36997740522402,-1.49143532704904,-1.49143532704904,2.97315669041856e-08,1.71153066271027e-06,779,1,"down",TRUE
"Os02g0743450","Os02g0743450","Os02t0743450-00",15.1737980791314,17.2347987738525,4.01538144450437,0.183742209791104,0.183742209791104,0.326952314255284,0.543373590055367,26983,0,"NS",FALSE
"Os02g0743400","Os02g0743400","Os02t0743400-01",8.4808065256493,9.88631988320528,3.1948175295281,0.221232115511095,0.221232115511095,0.362447838025325,0.581416291582249,27925,0,"NS",FALSE
"Os02g0743500","Os02g0743500","Os02t0743500-01",98.1654249114022,77.9868280152937,6.45115082087611,-0.331984505610848,-0.331984505610848,0.000300024189012985,0.00347476361882704,3872,1,"down",FALSE
"Os02g0743500.1","Os02g0743500","Os02t0743500-02",22.2379319814361,20.2994845053636,4.40916095595725,-0.131579539338415,-0.131579539338415,0.290201465823793,0.502743836356763,25885,0,"NS",FALSE
"Os02g0743600","Os02g0743600","Os02t0743600-00",0.256239191106265,0.426854037347244,-1.59631110796868,0.736251675947801,0.736251675947801,0.852301790191143,0.97065606518893,39374,0,"NS",FALSE
"Os02g0743700","Os02g0743700","Os02t0743700-01",19.4858297131049,15.7633306675571,4.13142697506034,-0.30585296615233,-0.30585296615233,0.111202274354828,0.276638339521084,17992,0,"NS",FALSE
"Os02g0743700.1","Os02g0743700","Os02t0743700-02",31.1711783286671,26.7227355116729,4.85106829063921,-0.2221449936101,-0.2221449936101,0.163705290673427,0.3564900721099,20593,0,"NS",FALSE
"Os02g0743700.2","Os02g0743700","Os02t0743700-03",2.17663291004906,2.49316353074672,1.22003781584384,0.195879397717477,0.195879397717477,0.647529370031429,0.833079156233916,34856,0,"NS",FALSE
"Os02g0743800","Os02g0743800","Os02t0743800-02",215.288395517881,322.144060797621,8.04084446687107,0.581435439381223,0.581435439381223,0.019854269453834,0.0835533839515512,10656,0,"NS",FALSE
"Os02g0743800.1","Os02g0743800","Os02t0743800-01",5.26952041055847,4.6296260627191,2.30428366814357,-0.186775994347268,-0.186775994347268,0.434549239437923,0.651222701642035,29923,0,"NS",FALSE
"Os02g0743900","Os02g0743900","Os02t0743900-00",0.0707109204998479,0,-6.47842536124147,-2.25126620616876,-2.25126620616876,0.0752412785240558,0.209851491336146,15870.5,0,"NS",TRUE
"Os02g0744000","Os02g0744000","Os02t0744000-01",32.9632882537566,21.1402862658003,4.72235563414976,-0.640865253044401,-0.640865253044401,0.00256519121318372,0.0181583953850056,6335,1,"down",FALSE
"Os02g0744100","Os02g0744100","Os02t0744100-01",10.1557049743967,9.51903979323529,3.29751726898682,-0.0934024319583999,-0.0934024319583999,0.677107881761,0.851779226034849,35648,0,"NS",FALSE
"Os02g0744200","Os02g0744200","Os02t0744200-01",160.152772945468,137.976757294019,7.21579320864252,-0.215023517653409,-0.215023517653409,0.324044453738556,0.540082118614873,26906,0,"NS",FALSE
"Os02g0744150","Os02g0744150","Os02t0744150-00",33.7566879895665,29.5447092365289,4.98096467631538,-0.192273561381931,-0.192273561381931,0.443725513766286,0.660813859568788,30112,0,"NS",FALSE
"Os02g0744501","Os02g0744501","Os02t0744501-00",0.0665077726475191,0,-6.47842536124147,-2.1628561217604,-2.1628561217604,0.208415343574262,0.412963043696246,22561,0,"NS",TRUE
"Os02g0744600","Os02g0744600","Os02t0744600-01",31.8474184030429,42.8524421829152,5.20720502335357,0.428200996306996,0.428200996306996,0.0175218624501173,0.0758959142000443,10353,0,"NS",FALSE
"Os02g0744650","Os02g0744650","Os02t0744650-00",1.71970641735873,1.31827659110424,0.590407695777348,-0.383509196006857,-0.383509196006857,0.522616787905058,0.729668645873608,32119,0,"NS",FALSE
"Os02g0744666","Os02g0744666","Os02t0744666-00",0,0.156403735516279,-6.47842536124147,2.20700824188671,2.20700824188671,0.0139970150471633,0.0640251713621233,9749,0,"NS",TRUE
