"feature_id","gene_id","transcript_id","mean_norm_WT","mean_norm_mutant","a.value","m.value_TCC_raw","log2FC_mut_vs_WT","p.value","q.value","rank","estimatedDEG","direction","abs_log2FC_gt1"
"Os02g0580983","Os02g0580983","Os02t0580983-00",9.9941240822693,11.624321560216,3.43007737118603,-0.217994482377494,0.217994482377494,0.413958779346377,0.649736069645108,28570,0,"NS",FALSE
"Os02g0581000","Os02g0581000","Os02t0581000-00",13.0817543759359,13.6952054803257,3.7425415667756,-0.0661148804930916,0.0661148804930916,0.710993720012924,0.891605211975939,35760,0,"NS",FALSE
"Os02g0581100","Os02g0581100","Os02t0581100-01",312.161340506018,315.452668703545,8.29371390693608,-0.0151316775242147,0.0151316775242147,0.968104868013583,1,41851,0,"NS",FALSE
"Os02g0581200","Os02g0581200","Os02t0581200-01",2.70696356001805,3.60756823445997,1.6438510746081,-0.414351215732233,0.414351215732233,0.399634904629102,0.63444711520471,28247,0,"NS",FALSE
"Os02g0581300","Os02g0581300","Os02t0581300-01",282.789111981479,266.956496733518,8.10202180652164,0.0831219149145088,-0.0831219149145088,0.359989673157729,0.593506503789897,27200,0,"NS",FALSE
"Os02g0581400","Os02g0581400","Os02t0581400-01",1.06705539952054,2.31142780728986,0.651209691894864,-1.11514922351989,1.11514922351989,0.225334617209603,0.449183370084904,22152,0,"NS",TRUE
"Os02g0581400.1","Os02g0581400","Os02t0581400-02",0.740986478556283,0.958907156466268,-0.246508918052042,-0.37194392042429,0.37194392042429,0.725276533364247,0.901539170808958,36075,0,"NS",FALSE
"Os02g0581500","Os02g0581500","Os02t0581500-01",43.0104386702497,31.4006921411767,5.19966969754264,0.453890485953311,-0.453890485953311,0.00849436444940746,0.050932113834634,7479,0,"NS",FALSE
"Os02g0581600","Os02g0581600","Os02t0581600-01",5.7939564562662,4.3648641880482,2.33024280381032,0.408612076899794,-0.408612076899794,0.40739465276681,0.64280657994704,28421,0,"NS",FALSE
"Os02g0581700","Os02g0581700","Os02t0581700-01",8.48760244132973,7.25305654012666,2.97197308868639,0.226767986839816,-0.226767986839816,0.88325065483227,1,39572,0,"NS",FALSE
"Os02g0581800","Os02g0581800","Os02t0581800-01",0.348420564034295,1.15180509474333,-0.658600855470982,-1.72499492811892,1.72499492811892,0.0268507371565619,0.112658538271787,10688,0,"NS",TRUE
"Os02g0581900","Os02g0581900","Os02t0581900-01",28.6879425389833,30.6235151068056,4.88947029244396,-0.0941953878121291,0.0941953878121291,0.685648934779558,0.873650077605686,35194,0,"NS",FALSE
"Os02g0582100","Os02g0582100","Os02t0582100-00",161.245139924144,77.9388166808298,6.80869099471001,1.04884174421822,-1.04884174421822,3.39784986830984e-05,0.000957117961648786,1592,1,"down",TRUE
"Os02g0582200","Os02g0582200","Os02t0582200-01",200.200408299189,232.549286817815,7.75334690572304,-0.216091598927286,0.216091598927286,0.0859597938413612,0.246258183685454,15557,0,"NS",FALSE
"Os02g0582300","Os02g0582300","Os02t0582300-01",9.25700946701185,12.1913507279937,3.40916613448691,-0.39723987421391,0.39723987421391,0.230842551010524,0.455348964437229,22734,0,"NS",FALSE
"Os02g0582400","Os02g0582400","Os02t0582400-02",199.733477737912,199.060116573274,7.63949636958967,0.00487197261952677,-0.00487197261952677,0.954976401155232,1,41354,0,"NS",FALSE
"Os02g0582400.1","Os02g0582400","Os02t0582400-01",77.3745494805088,90.3598211104617,6.38569835424121,-0.223822310419076,0.223822310419076,0.0336527012405628,0.131934510171351,11437,0,"NS",FALSE
"Os02g0582600","Os02g0582600","Os02t0582600-02",0.287461161605022,0,-6.35313872224295,4.55107994411802,-4.55107994411802,0.105389100105303,0.275126903587263,17173,0,"NS",TRUE
"Os02g0582600.1","Os02g0582600","Os02t0582600-01",0.358205217773534,0.174572958675033,-1.99961986717143,1.0369562493732,-1.0369562493732,0.306630567461559,0.536313474287069,25639,0,"NS",TRUE
"Os02g0582800","Os02g0582800","Os02t0582800-01",5.92448421161327,1.87379911549713,1.7363279259774,1.66072326358135,-1.66072326358135,0.0598532697312677,0.193028409049189,13905,0,"NS",TRUE
"Os02g0582900","Os02g0582900","Os02t0582900-01",1.123373846736,0,-6.35313872224295,6.51747911092712,-6.51747911092712,0.0197984325164701,0.0914357268556729,9710,0,"NS",TRUE
"Os02g0583000","Os02g0583000","Os02t0583000-00",1.20001630239291,0.670899442447248,-0.15638877248361,0.83888555533755,-0.83888555533755,0.309064650553122,0.539161876192492,25706,0,"NS",FALSE
"Os02g0583300","Os02g0583300","Os02t0583300-00",0.143730580802511,0,-6.35313872224295,3.55107994411802,-3.55107994411802,0.252210668396929,0.473082354014605,23890,0,"NS",TRUE
"Os02g0583500","Os02g0583500","Os02t0583500-00",0.17151919946141,0,-6.35313872224295,3.80608297237396,-3.80608297237396,0.105389081446717,0.275126903587263,17078.5,0,"NS",TRUE
"Os02g0583700","Os02g0583700","Os02t0583700-00",0.113141524887996,0,-6.35313872224295,3.20584141544187,-3.20584141544187,0.105389072051978,0.275126903587263,16914,0,"NS",TRUE
"Os02g0583900","Os02g0583900","Os02t0583900-01",98.1921637697344,106.371017056166,6.67524864613475,-0.11542531291872,0.11542531291872,0.655598565873397,0.852608957949847,34482,0,"NS",FALSE
"Os02g0584200","Os02g0584200","Os02t0584200-01",0.106593600086936,0.0122621775542315,-4.78972413196909,3.1198337158358,-3.1198337158358,0.605035331067389,0.813120608218636,33314,0,"NS",TRUE
"Os02g0584300","Os02g0584300","Os02t0584300-01",1.19105100815161,1.04258629508483,0.156201000203847,0.19206839884535,-0.19206839884535,0.725802890029031,0.90175388708544,36094,0,"NS",FALSE
"Os02g0584700","Os02g0584700","Os02t0584700-01",238.452831805358,48.3046524550526,6.74582517463852,2.3034698621013,-2.3034698621013,3.73881583706941e-07,4.74967301409463e-05,353,1,"down",TRUE
"Os02g0584800","Os02g0584800","Os02t0584800-01",23.3659066188161,14.8788201138162,4.22076066582223,0.651144890515089,-0.651144890515089,0.192706540807821,0.412099213402691,20970,0,"NS",FALSE
"Os02g0584900","Os02g0584900","Os02t0584900-01",32.8752955662751,29.7211481509675,4.96617495210408,0.145514015674235,-0.145514015674235,0.601390453449071,0.811420266781275,33236,0,"NS",FALSE
"Os02g0585100","Os02g0585100","Os02t0585100-00",3.32482031545688,1.42264713397086,1.12092712111235,1.22469850697049,-1.22469850697049,0.0743839836185744,0.223945979281057,14895,0,"NS",TRUE
"Os02g0585200","Os02g0585200","Os02t0585200-01",8.30447580409317,4.7100797011584,2.6448202887991,0.818137632659604,-0.818137632659604,0.220142930043413,0.448500454546667,22009,0,"NS",FALSE
"Os02g0585566","Os02g0585566","Os02t0585566-00",0.113141524887996,0.0122621775542315,-4.74672028216605,3.20584141544187,-3.20584141544187,0.605035334352039,0.813120608218636,33323,0,"NS",TRUE
"Os02g0585650","Os02g0585650","Os02t0585650-01",0,0.0122621775542315,-6.35313872224295,1.99300453528808,-1.99300453528808,0.226214255950246,0.449183370084904,22271,0,"NS",TRUE
"Os02g0585700","Os02g0585700","Os02t0585700-00",0,0,-6.35313872224295,1.99300453528808,-1.99300453528808,1,1,43709,0,"NS",TRUE
"Os02g0586000","Os02g0586000","Os02t0586000-01",0,0.254859788856892,-6.35313872224295,-2.38441212619431,2.38441212619431,0.0155059998367195,0.0769815453957293,9011,0,"NS",TRUE
"Os02g0586400","Os02g0586400","Os02t0586400-01",805.255489158559,632.789152213284,9.4794419188664,0.347721721843362,-0.347721721843362,0.00118797649229116,0.0123762156053102,4304,1,"down",FALSE
"Os02g0586500","Os02g0586500","Os02t0586500-02",491.370388513344,637.438954380529,9.12840524232244,-0.375476266912024,0.375476266912024,0.0140464819184255,0.0722031677154829,8724,0,"NS",FALSE
"Os02g0586500.1","Os02g0586500","Os02t0586500-01",306.840505631319,428.159415328654,8.50167468717826,-0.480659107246971,0.480659107246971,0.00122815375707649,0.0126989456034905,4337,1,"up",FALSE
"Os02g0586600","Os02g0586600","Os02t0586600-00",0,0.127429894428446,-6.35313872224295,-1.38441212619431,1.38441212619431,0.0870002749930274,0.246258183685454,15727,0,"NS",TRUE
"Os02g0586700","Os02g0586700","Os02t0586700-00",0.306114614586938,0.732547732881787,-1.07843074853727,-1.25885084479471,1.25885084479471,0.146837095304301,0.343546882396652,19163,0,"NS",TRUE
"Os02g0586800","Os02g0586800","Os02t0586800-01",82.0623160041113,103.702839089798,6.52747977376387,-0.337663615207398,0.337663615207398,0.019407800956304,0.0901796110335196,9651,0,"NS",FALSE
"Os02g0586900","Os02g0586900","Os02t0586900-01",11.4904979456453,8.45253511641477,3.30087675945086,0.442985309164333,-0.442985309164333,0.553076040199722,0.773423966229486,32067,0,"NS",FALSE
"Os02g0586900.1","Os02g0586900","Os02t0586900-02",18.2600021366833,12.345709418285,3.90827643199252,0.564677194066196,-0.564677194066196,0.434118713284859,0.669515111435366,29077,0,"NS",FALSE
"Os02g0587000","Os02g0587000","Os02t0587000-01",1.66309831403741,0.591188678738182,-0.0122179983494251,1.49218290879202,-1.49218290879202,0.104287063726668,0.275126903587263,16764,0,"NS",TRUE
